timestamp,step,tokens_seen,train_loss,val_loss,learning_rate
2026-06-15T21:47:35,60200,493158400,4.331357,4.295684,0.00000500
2026-06-15T21:47:54,60220,493322240,4.245799,4.295684,0.00000500
2026-06-15T21:48:12,60240,493486080,4.246749,4.295684,0.00000500
2026-06-15T21:48:31,60260,493649920,4.303997,4.295684,0.00000500
2026-06-15T21:48:49,60280,493813760,4.488643,4.295684,0.00000500
2026-06-15T21:49:08,60300,493977600,4.403659,4.295684,0.00000500
2026-06-15T21:49:26,60320,494141440,4.237974,4.295684,0.00000500
2026-06-15T21:49:45,60340,494305280,4.450589,4.295684,0.00000500
2026-06-15T21:50:04,60360,494469120,4.250768,4.295684,0.00000500
2026-06-15T21:50:22,60380,494632960,4.178372,4.295684,0.00000500
2026-06-15T21:50:41,60400,494796800,4.161351,4.295684,0.00000500
2026-06-15T21:50:59,60420,494960640,4.220258,4.295684,0.00000500
2026-06-15T21:51:18,60440,495124480,4.295991,4.295684,0.00000500
2026-06-15T21:51:36,60460,495288320,4.378585,4.295684,0.00000500
2026-06-15T21:51:55,60480,495452160,4.487286,4.295684,0.00000500
2026-06-15T21:52:17,60500,495616000,4.320185,4.275368,0.00000500
2026-06-15T21:52:35,60520,495779840,4.103390,4.275368,0.00000500
2026-06-15T21:52:54,60540,495943680,4.359411,4.275368,0.00000500
2026-06-15T21:53:12,60560,496107520,4.167757,4.275368,0.00000500
2026-06-15T21:53:31,60580,496271360,4.190069,4.275368,0.00000500
2026-06-15T21:53:50,60600,496435200,4.491029,4.275368,0.00000500
2026-06-15T21:54:08,60620,496599040,4.327188,4.275368,0.00000500
2026-06-15T21:54:27,60640,496762880,4.234579,4.275368,0.00000500
2026-06-15T21:54:45,60660,496926720,4.281260,4.275368,0.00000500
2026-06-15T21:55:04,60680,497090560,4.395895,4.275368,0.00000500
2026-06-15T21:55:23,60700,497254400,4.302228,4.275368,0.00000500
2026-06-15T21:55:41,60720,497418240,4.025624,4.275368,0.00000500
2026-06-15T21:56:00,60740,497582080,4.574929,4.275368,0.00000500
2026-06-15T21:56:18,60760,497745920,4.377540,4.275368,0.00000500
2026-06-15T21:56:37,60780,497909760,4.371534,4.275368,0.00000500
2026-06-15T21:56:55,60800,498073600,4.340095,4.275368,0.00000500
2026-06-15T21:57:14,60820,498237440,4.337394,4.275368,0.00000500
2026-06-15T21:57:33,60840,498401280,4.377717,4.275368,0.00000500
2026-06-15T21:57:51,60860,498565120,4.437425,4.275368,0.00000500
2026-06-15T21:58:10,60880,498728960,4.279524,4.275368,0.00000500
2026-06-15T21:58:28,60900,498892800,4.321894,4.275368,0.00000500
2026-06-15T21:58:47,60920,499056640,4.278206,4.275368,0.00000500
2026-06-15T21:59:06,60940,499220480,4.134424,4.275368,0.00000500
2026-06-15T21:59:24,60960,499384320,4.279660,4.275368,0.00000500
2026-06-15T21:59:43,60980,499548160,4.557282,4.275368,0.00000500
2026-06-15T22:00:04,61000,499712000,4.194558,4.243318,0.00000500
2026-06-15T22:00:23,61020,499875840,4.235402,4.243318,0.00000500
2026-06-15T22:00:42,61040,500039680,4.193845,4.243318,0.00000500
2026-06-15T22:01:00,61060,500203520,4.197641,4.243318,0.00000500
2026-06-15T22:01:19,61080,500367360,4.291875,4.243318,0.00000500
2026-06-15T22:01:37,61100,500531200,4.375272,4.243318,0.00000500
2026-06-15T22:01:56,61120,500695040,4.374840,4.243318,0.00000500
2026-06-15T22:02:15,61140,500858880,4.275178,4.243318,0.00000500
2026-06-15T22:02:33,61160,501022720,4.171422,4.243318,0.00000500
2026-06-15T22:02:52,61180,501186560,4.353736,4.243318,0.00000500
2026-06-15T22:03:10,61200,501350400,4.353473,4.243318,0.00000500
2026-06-15T22:03:29,61220,501514240,4.321007,4.243318,0.00000500
2026-06-15T22:03:48,61240,501678080,4.386540,4.243318,0.00000500
2026-06-15T22:04:06,61260,501841920,4.347653,4.243318,0.00000500
2026-06-15T22:04:25,61280,502005760,4.315136,4.243318,0.00000500
2026-06-15T22:04:43,61300,502169600,4.459158,4.243318,0.00000500
2026-06-15T22:05:02,61320,502333440,4.357711,4.243318,0.00000500
2026-06-15T22:05:20,61340,502497280,4.043236,4.243318,0.00000500
2026-06-15T22:05:39,61360,502661120,4.251571,4.243318,0.00000500
2026-06-15T22:05:58,61380,502824960,4.389490,4.243318,0.00000500
2026-06-15T22:06:16,61400,502988800,4.361263,4.243318,0.00000500
2026-06-15T22:06:35,61420,503152640,4.485875,4.243318,0.00000500
2026-06-15T22:06:53,61440,503316480,4.323453,4.243318,0.00000500
2026-06-15T22:07:12,61460,503480320,4.313596,4.243318,0.00000500
2026-06-15T22:07:31,61480,503644160,4.353767,4.243318,0.00000500
2026-06-15T22:07:51,61500,503808000,4.221195,4.257980,0.00000500
2026-06-15T22:08:10,61520,503971840,4.235461,4.257980,0.00000500
2026-06-15T22:08:28,61540,504135680,4.234209,4.257980,0.00000500
2026-06-15T22:08:47,61560,504299520,4.110709,4.257980,0.00000500
2026-06-15T22:09:06,61580,504463360,4.327619,4.257980,0.00000500
2026-06-15T22:09:24,61600,504627200,4.267462,4.257980,0.00000500
2026-06-15T22:09:43,61620,504791040,4.212680,4.257980,0.00000500
2026-06-15T22:10:01,61640,504954880,4.398968,4.257980,0.00000500
2026-06-15T22:10:20,61660,505118720,4.339079,4.257980,0.00000500
2026-06-15T22:10:38,61680,505282560,4.325754,4.257980,0.00000500
2026-06-15T22:10:57,61700,505446400,4.412221,4.257980,0.00000500
2026-06-15T22:11:16,61720,505610240,4.426786,4.257980,0.00000500
2026-06-15T22:11:34,61740,505774080,4.173850,4.257980,0.00000500
2026-06-15T22:11:53,61760,505937920,4.457049,4.257980,0.00000500
2026-06-15T22:12:11,61780,506101760,4.441409,4.257980,0.00000500
2026-06-15T22:12:30,61800,506265600,4.260455,4.257980,0.00000500
2026-06-15T22:12:49,61820,506429440,4.163076,4.257980,0.00000500
2026-06-15T22:13:07,61840,506593280,4.323549,4.257980,0.00000500
2026-06-15T22:13:26,61860,506757120,4.220423,4.257980,0.00000500
2026-06-15T22:13:45,61880,506920960,4.237721,4.257980,0.00000500
2026-06-15T22:14:03,61900,507084800,4.414352,4.257980,0.00000500
2026-06-15T22:14:22,61920,507248640,4.431484,4.257980,0.00000500
2026-06-15T22:14:40,61940,507412480,4.499582,4.257980,0.00000500
2026-06-15T22:14:59,61960,507576320,4.186797,4.257980,0.00000500
2026-06-15T22:15:17,61980,507740160,4.254675,4.257980,0.00000500
2026-06-15T22:15:38,62000,507904000,4.318122,4.388862,0.00000500
2026-06-15T22:15:57,62020,508067840,4.359405,4.388862,0.00000500
2026-06-15T22:16:15,62040,508231680,4.203718,4.388862,0.00000500
2026-06-15T22:16:34,62060,508395520,4.414437,4.388862,0.00000500
2026-06-15T22:16:52,62080,508559360,4.342252,4.388862,0.00000500
2026-06-15T22:17:11,62100,508723200,4.363900,4.388862,0.00000500
2026-06-15T22:17:30,62120,508887040,4.277486,4.388862,0.00000500
2026-06-15T22:17:48,62140,509050880,4.280156,4.388862,0.00000500
2026-06-15T22:18:07,62160,509214720,3.999553,4.388862,0.00000500
2026-06-15T22:18:25,62180,509378560,4.308005,4.388862,0.00000500
2026-06-15T22:18:44,62200,509542400,4.265171,4.388862,0.00000500
2026-06-15T22:19:03,62220,509706240,4.306571,4.388862,0.00000500
2026-06-15T22:19:21,62240,509870080,4.178689,4.388862,0.00000500
2026-06-15T22:19:40,62260,510033920,4.367786,4.388862,0.00000500
2026-06-15T22:19:59,62280,510197760,4.216143,4.388862,0.00000500
2026-06-15T22:20:17,62300,510361600,4.210331,4.388862,0.00000500
2026-06-15T22:20:36,62320,510525440,4.407292,4.388862,0.00000500
2026-06-15T22:20:54,62340,510689280,4.258839,4.388862,0.00000500
2026-06-15T22:21:13,62360,510853120,4.379344,4.388862,0.00000500
2026-06-15T22:21:32,62380,511016960,4.227989,4.388862,0.00000500
2026-06-15T22:21:50,62400,511180800,4.319564,4.388862,0.00000500
2026-06-15T22:22:09,62420,511344640,4.311603,4.388862,0.00000500
2026-06-15T22:22:28,62440,511508480,4.132417,4.388862,0.00000500
2026-06-15T22:22:46,62460,511672320,4.408389,4.388862,0.00000500
2026-06-15T22:23:05,62480,511836160,4.208976,4.388862,0.00000500
2026-06-15T22:23:26,62500,512000000,4.312911,4.302157,0.00000500
2026-06-15T22:23:44,62520,512163840,4.455567,4.302157,0.00000500
2026-06-15T22:24:03,62540,512327680,4.332192,4.302157,0.00000500
2026-06-15T22:24:21,62560,512491520,4.340207,4.302157,0.00000500
2026-06-15T22:24:40,62580,512655360,4.165643,4.302157,0.00000500
2026-06-15T22:24:59,62600,512819200,4.399805,4.302157,0.00000500
2026-06-15T22:25:17,62620,512983040,4.170603,4.302157,0.00000500
2026-06-15T22:25:36,62640,513146880,4.433210,4.302157,0.00000500
2026-06-15T22:25:55,62660,513310720,4.472113,4.302157,0.00000500
2026-06-15T22:26:13,62680,513474560,4.419037,4.302157,0.00000500
2026-06-15T22:26:32,62700,513638400,4.232380,4.302157,0.00000500
2026-06-15T22:26:51,62720,513802240,4.188733,4.302157,0.00000500
2026-06-15T22:27:09,62740,513966080,4.348292,4.302157,0.00000500
2026-06-15T22:27:28,62760,514129920,4.253855,4.302157,0.00000500
2026-06-15T22:27:47,62780,514293760,4.135423,4.302157,0.00000500
2026-06-15T22:28:05,62800,514457600,4.388369,4.302157,0.00000500
2026-06-15T22:28:24,62820,514621440,4.414973,4.302157,0.00000500
2026-06-15T22:28:42,62840,514785280,4.236908,4.302157,0.00000500
2026-06-15T22:29:01,62860,514949120,4.262313,4.302157,0.00000500
2026-06-15T22:29:20,62880,515112960,4.297029,4.302157,0.00000500
2026-06-15T22:29:38,62900,515276800,4.307228,4.302157,0.00000500
2026-06-15T22:29:57,62920,515440640,4.479491,4.302157,0.00000500
2026-06-15T22:30:16,62940,515604480,4.134518,4.302157,0.00000500
2026-06-15T22:30:34,62960,515768320,4.287781,4.302157,0.00000500
2026-06-15T22:30:53,62980,515932160,4.235537,4.302157,0.00000500
2026-06-15T22:31:13,63000,516096000,4.284702,4.250612,0.00000500
2026-06-15T22:31:32,63020,516259840,4.390395,4.250612,0.00000500
2026-06-15T22:31:51,63040,516423680,4.248230,4.250612,0.00000500
2026-06-15T22:32:09,63060,516587520,4.359154,4.250612,0.00000500
2026-06-15T22:32:28,63080,516751360,4.188759,4.250612,0.00000500
2026-06-15T22:32:47,63100,516915200,4.336228,4.250612,0.00000500
2026-06-15T22:33:05,63120,517079040,4.081147,4.250612,0.00000500
2026-06-15T22:33:24,63140,517242880,4.171430,4.250612,0.00000500
2026-06-15T22:33:43,63160,517406720,4.310485,4.250612,0.00000500
2026-06-15T22:34:01,63180,517570560,4.129654,4.250612,0.00000500
2026-06-15T22:34:20,63200,517734400,4.236458,4.250612,0.00000500
2026-06-15T22:34:39,63220,517898240,4.294614,4.250612,0.00000500
2026-06-15T22:34:57,63240,518062080,4.256290,4.250612,0.00000500
2026-06-15T22:35:16,63260,518225920,4.307670,4.250612,0.00000500
2026-06-15T22:35:34,63280,518389760,4.379567,4.250612,0.00000500
2026-06-15T22:35:53,63300,518553600,4.226700,4.250612,0.00000500
2026-06-15T22:36:12,63320,518717440,4.215124,4.250612,0.00000500
2026-06-15T22:36:30,63340,518881280,4.361402,4.250612,0.00000500
2026-06-15T22:36:49,63360,519045120,4.285687,4.250612,0.00000500
2026-06-15T22:37:08,63380,519208960,4.329538,4.250612,0.00000500
2026-06-15T22:37:26,63400,519372800,4.265979,4.250612,0.00000500
2026-06-15T22:37:45,63420,519536640,4.266347,4.250612,0.00000500
2026-06-15T22:38:04,63440,519700480,4.357984,4.250612,0.00000500
2026-06-15T22:38:22,63460,519864320,4.221341,4.250612,0.00000500
2026-06-15T22:38:41,63480,520028160,4.115733,4.250612,0.00000500
2026-06-15T22:39:01,63500,520192000,4.299688,4.318979,0.00000500
2026-06-15T22:39:20,63520,520355840,4.360247,4.318979,0.00000500
2026-06-15T22:39:39,63540,520519680,4.283340,4.318979,0.00000500
2026-06-15T22:39:57,63560,520683520,4.298761,4.318979,0.00000500
2026-06-15T22:40:16,63580,520847360,4.545607,4.318979,0.00000500
2026-06-15T22:40:35,63600,521011200,4.349186,4.318979,0.00000500
2026-06-15T22:40:53,63620,521175040,4.428138,4.318979,0.00000500
2026-06-15T22:41:12,63640,521338880,4.074941,4.318979,0.00000500
2026-06-15T22:41:30,63660,521502720,4.427253,4.318979,0.00000500
2026-06-15T22:41:49,63680,521666560,4.236235,4.318979,0.00000500
2026-06-15T22:42:08,63700,521830400,4.282004,4.318979,0.00000500
2026-06-15T22:42:26,63720,521994240,4.385314,4.318979,0.00000500
2026-06-15T22:42:45,63740,522158080,4.420844,4.318979,0.00000500
2026-06-15T22:43:04,63760,522321920,4.406675,4.318979,0.00000500
2026-06-15T22:43:22,63780,522485760,4.412155,4.318979,0.00000500
2026-06-15T22:43:41,63800,522649600,4.196681,4.318979,0.00000500
2026-06-15T22:44:00,63820,522813440,4.332281,4.318979,0.00000500
2026-06-15T22:44:18,63840,522977280,4.204978,4.318979,0.00000500
2026-06-15T22:44:37,63860,523141120,4.317062,4.318979,0.00000500
2026-06-15T22:44:56,63880,523304960,4.162011,4.318979,0.00000500
2026-06-15T22:45:14,63900,523468800,4.195097,4.318979,0.00000500
2026-06-15T22:45:33,63920,523632640,4.439106,4.318979,0.00000500
2026-06-15T22:45:52,63940,523796480,4.373636,4.318979,0.00000500
2026-06-15T22:46:10,63960,523960320,4.299190,4.318979,0.00000500
2026-06-15T22:46:29,63980,524124160,4.327622,4.318979,0.00000500
2026-06-15T22:46:50,64000,524288000,4.299138,4.261486,0.00000500
2026-06-15T22:47:08,64020,524451840,4.358125,4.261486,0.00000500
2026-06-15T22:47:27,64040,524615680,4.468512,4.261486,0.00000500
2026-06-15T22:47:46,64060,524779520,4.224051,4.261486,0.00000500
2026-06-15T22:48:04,64080,524943360,4.257806,4.261486,0.00000500
2026-06-15T22:48:23,64100,525107200,4.183219,4.261486,0.00000500
2026-06-15T22:48:41,64120,525271040,4.306110,4.261486,0.00000500
2026-06-15T22:49:00,64140,525434880,4.398739,4.261486,0.00000500
2026-06-15T22:49:19,64160,525598720,4.470558,4.261486,0.00000500
2026-06-15T22:49:37,64180,525762560,4.165881,4.261486,0.00000500
2026-06-15T22:49:56,64200,525926400,4.394559,4.261486,0.00000500
2026-06-15T22:50:15,64220,526090240,4.444324,4.261486,0.00000500
2026-06-15T22:50:33,64240,526254080,4.247339,4.261486,0.00000500
2026-06-15T22:50:52,64260,526417920,4.406472,4.261486,0.00000500
2026-06-15T22:51:11,64280,526581760,4.169180,4.261486,0.00000500
2026-06-15T22:51:29,64300,526745600,4.325531,4.261486,0.00000500
2026-06-15T22:51:48,64320,526909440,4.366064,4.261486,0.00000500
2026-06-15T22:52:07,64340,527073280,4.258204,4.261486,0.00000500
2026-06-15T22:52:25,64360,527237120,4.311475,4.261486,0.00000500
2026-06-15T22:52:44,64380,527400960,4.400311,4.261486,0.00000500
2026-06-15T22:53:02,64400,527564800,4.315146,4.261486,0.00000500
2026-06-15T22:53:21,64420,527728640,4.303201,4.261486,0.00000500
2026-06-15T22:53:40,64440,527892480,4.171791,4.261486,0.00000500
2026-06-15T22:53:58,64460,528056320,4.507101,4.261486,0.00000500
2026-06-15T22:54:17,64480,528220160,4.189007,4.261486,0.00000500
2026-06-15T22:54:38,64500,528384000,4.369549,4.345996,0.00000500
2026-06-15T22:54:56,64520,528547840,4.364166,4.345996,0.00000500
2026-06-15T22:55:15,64540,528711680,4.131370,4.345996,0.00000500
2026-06-15T22:55:34,64560,528875520,4.309426,4.345996,0.00000500
2026-06-15T22:55:52,64580,529039360,4.512990,4.345996,0.00000500
2026-06-15T22:56:11,64600,529203200,4.377004,4.345996,0.00000500
2026-06-15T22:56:30,64620,529367040,4.340262,4.345996,0.00000500
2026-06-15T22:56:48,64640,529530880,4.345579,4.345996,0.00000500
2026-06-15T22:57:07,64660,529694720,4.247283,4.345996,0.00000500
2026-06-15T22:57:25,64680,529858560,4.382327,4.345996,0.00000500
2026-06-15T22:57:44,64700,530022400,4.213053,4.345996,0.00000500
2026-06-15T22:58:03,64720,530186240,4.259255,4.345996,0.00000500
2026-06-15T22:58:21,64740,530350080,4.269518,4.345996,0.00000500
2026-06-15T22:58:40,64760,530513920,4.356590,4.345996,0.00000500
2026-06-15T22:58:59,64780,530677760,4.225249,4.345996,0.00000500
2026-06-15T22:59:17,64800,530841600,4.482816,4.345996,0.00000500
2026-06-15T22:59:36,64820,531005440,4.404182,4.345996,0.00000500
2026-06-15T22:59:55,64840,531169280,4.176929,4.345996,0.00000500
2026-06-15T23:00:13,64860,531333120,4.329142,4.345996,0.00000500
2026-06-15T23:00:32,64880,531496960,4.348478,4.345996,0.00000500
2026-06-15T23:00:51,64900,531660800,4.269884,4.345996,0.00000500
2026-06-15T23:01:09,64920,531824640,4.315521,4.345996,0.00000500
2026-06-15T23:01:28,64940,531988480,4.380266,4.345996,0.00000500
2026-06-15T23:01:47,64960,532152320,4.419621,4.345996,0.00000500
2026-06-15T23:02:05,64980,532316160,4.411941,4.345996,0.00000500
2026-06-15T23:02:26,65000,532480000,4.299191,4.377631,0.00000500
2026-06-15T23:02:45,65020,532643840,4.357411,4.377631,0.00000500
2026-06-15T23:03:03,65040,532807680,4.414408,4.377631,0.00000500
2026-06-15T23:03:22,65060,532971520,4.337931,4.377631,0.00000500
2026-06-15T23:03:41,65080,533135360,4.423441,4.377631,0.00000500
2026-06-15T23:03:59,65100,533299200,4.228893,4.377631,0.00000500
2026-06-15T23:04:18,65120,533463040,4.344740,4.377631,0.00000500
2026-06-15T23:04:37,65140,533626880,4.201180,4.377631,0.00000500
2026-06-15T23:04:55,65160,533790720,4.320620,4.377631,0.00000500
2026-06-15T23:05:14,65180,533954560,4.612924,4.377631,0.00000500
2026-06-15T23:05:33,65200,534118400,4.285644,4.377631,0.00000500
2026-06-15T23:05:51,65220,534282240,4.410380,4.377631,0.00000500
2026-06-15T23:06:10,65240,534446080,4.522563,4.377631,0.00000500
2026-06-15T23:06:29,65260,534609920,4.297738,4.377631,0.00000500
2026-06-15T23:06:47,65280,534773760,4.028106,4.377631,0.00000500
2026-06-15T23:07:06,65300,534937600,4.366034,4.377631,0.00000500
2026-06-15T23:07:25,65320,535101440,4.292451,4.377631,0.00000500
2026-06-15T23:07:43,65340,535265280,4.351087,4.377631,0.00000500
2026-06-15T23:08:02,65360,535429120,4.236115,4.377631,0.00000500
2026-06-15T23:08:21,65380,535592960,4.232505,4.377631,0.00000500
2026-06-15T23:08:39,65400,535756800,4.336928,4.377631,0.00000500
2026-06-15T23:08:58,65420,535920640,4.365464,4.377631,0.00000500
2026-06-15T23:09:16,65440,536084480,4.169056,4.377631,0.00000500
2026-06-15T23:09:35,65460,536248320,4.373995,4.377631,0.00000500
2026-06-15T23:09:54,65480,536412160,4.359645,4.377631,0.00000500
2026-06-15T23:10:16,65500,536576000,4.327797,4.145142,0.00000500
2026-06-15T23:10:34,65520,536739840,4.089941,4.145142,0.00000500
2026-06-15T23:10:53,65540,536903680,4.223721,4.145142,0.00000500
2026-06-15T23:11:11,65560,537067520,4.226274,4.145142,0.00000500
2026-06-15T23:11:30,65580,537231360,4.300376,4.145142,0.00000500
2026-06-15T23:11:49,65600,537395200,4.442471,4.145142,0.00000500
2026-06-15T23:12:07,65620,537559040,4.246940,4.145142,0.00000500
2026-06-15T23:12:26,65640,537722880,4.277748,4.145142,0.00000500
2026-06-15T23:12:44,65660,537886720,4.537401,4.145142,0.00000500
2026-06-15T23:13:03,65680,538050560,4.376069,4.145142,0.00000500
2026-06-15T23:13:22,65700,538214400,4.590669,4.145142,0.00000500
2026-06-15T23:13:40,65720,538378240,4.268425,4.145142,0.00000500
2026-06-15T23:13:59,65740,538542080,4.233203,4.145142,0.00000500
2026-06-15T23:14:17,65760,538705920,4.253712,4.145142,0.00000500
2026-06-15T23:14:36,65780,538869760,4.192469,4.145142,0.00000500
2026-06-15T23:14:55,65800,539033600,4.325455,4.145142,0.00000500
2026-06-15T23:15:13,65820,539197440,4.322183,4.145142,0.00000500
2026-06-15T23:15:32,65840,539361280,4.370113,4.145142,0.00000500
2026-06-15T23:15:50,65860,539525120,4.271314,4.145142,0.00000500
2026-06-15T23:16:09,65880,539688960,4.178688,4.145142,0.00000500
2026-06-15T23:16:28,65900,539852800,4.310185,4.145142,0.00000500
2026-06-15T23:16:46,65920,540016640,4.277241,4.145142,0.00000500
2026-06-15T23:17:05,65940,540180480,4.121583,4.145142,0.00000500
2026-06-15T23:17:24,65960,540344320,4.149319,4.145142,0.00000500
2026-06-15T23:17:42,65980,540508160,4.271764,4.145142,0.00000500
2026-06-15T23:18:03,66000,540672000,4.251164,4.258832,0.00000500
2026-06-15T23:18:21,66020,540835840,4.311014,4.258832,0.00000500
2026-06-15T23:18:40,66040,540999680,4.266323,4.258832,0.00000500
2026-06-15T23:18:59,66060,541163520,4.222744,4.258832,0.00000500
2026-06-15T23:19:17,66080,541327360,4.406976,4.258832,0.00000500
2026-06-15T23:19:36,66100,541491200,4.293961,4.258832,0.00000500
2026-06-15T23:19:54,66120,541655040,4.205692,4.258832,0.00000500
2026-06-15T23:20:13,66140,541818880,4.246252,4.258832,0.00000500
2026-06-15T23:20:32,66160,541982720,4.338634,4.258832,0.00000500
2026-06-15T23:20:50,66180,542146560,4.241900,4.258832,0.00000500
2026-06-15T23:21:09,66200,542310400,4.446398,4.258832,0.00000500
2026-06-15T23:21:28,66220,542474240,4.151194,4.258832,0.00000500
2026-06-15T23:21:46,66240,542638080,4.423631,4.258832,0.00000500
2026-06-15T23:22:05,66260,542801920,4.377346,4.258832,0.00000500
2026-06-15T23:22:23,66280,542965760,4.329733,4.258832,0.00000500
2026-06-15T23:22:42,66300,543129600,4.066720,4.258832,0.00000500
2026-06-15T23:23:01,66320,543293440,4.229935,4.258832,0.00000500
2026-06-15T23:23:19,66340,543457280,4.541197,4.258832,0.00000500
2026-06-15T23:23:38,66360,543621120,4.205168,4.258832,0.00000500
2026-06-15T23:23:56,66380,543784960,4.501729,4.258832,0.00000500
2026-06-15T23:24:15,66400,543948800,4.314185,4.258832,0.00000500
2026-06-15T23:24:34,66420,544112640,4.153949,4.258832,0.00000500
2026-06-15T23:24:52,66440,544276480,4.490555,4.258832,0.00000500
2026-06-15T23:25:11,66460,544440320,4.335674,4.258832,0.00000500
2026-06-15T23:25:29,66480,544604160,4.166894,4.258832,0.00000500
2026-06-15T23:25:50,66500,544768000,4.294854,4.351401,0.00000500
2026-06-15T23:26:09,66520,544931840,4.422352,4.351401,0.00000500
2026-06-15T23:26:27,66540,545095680,4.330138,4.351401,0.00000500
2026-06-15T23:26:46,66560,545259520,4.257526,4.351401,0.00000500
2026-06-15T23:27:04,66580,545423360,4.072063,4.351401,0.00000500
2026-06-15T23:27:23,66600,545587200,4.202422,4.351401,0.00000500
2026-06-15T23:27:42,66620,545751040,4.407332,4.351401,0.00000500
2026-06-15T23:28:00,66640,545914880,4.262788,4.351401,0.00000500
2026-06-15T23:28:19,66660,546078720,4.368446,4.351401,0.00000500
2026-06-15T23:28:38,66680,546242560,4.254803,4.351401,0.00000500
2026-06-15T23:28:56,66700,546406400,4.289204,4.351401,0.00000500
2026-06-15T23:29:15,66720,546570240,4.238847,4.351401,0.00000500
2026-06-15T23:29:33,66740,546734080,4.143078,4.351401,0.00000500
2026-06-15T23:29:52,66760,546897920,4.324915,4.351401,0.00000500
2026-06-15T23:30:11,66780,547061760,4.065994,4.351401,0.00000500
2026-06-15T23:30:29,66800,547225600,4.343426,4.351401,0.00000500
2026-06-15T23:30:48,66820,547389440,4.262581,4.351401,0.00000500
2026-06-15T23:31:06,66840,547553280,4.335738,4.351401,0.00000500
2026-06-15T23:31:25,66860,547717120,4.437014,4.351401,0.00000500
2026-06-15T23:31:44,66880,547880960,4.308491,4.351401,0.00000500
2026-06-15T23:32:02,66900,548044800,4.173625,4.351401,0.00000500
2026-06-15T23:32:21,66920,548208640,4.194538,4.351401,0.00000500
2026-06-15T23:32:39,66940,548372480,4.405245,4.351401,0.00000500
2026-06-15T23:32:58,66960,548536320,4.535151,4.351401,0.00000500
2026-06-15T23:33:17,66980,548700160,4.092785,4.351401,0.00000500
2026-06-15T23:33:37,67000,548864000,4.404700,4.308150,0.00000500
2026-06-15T23:33:56,67020,549027840,4.680637,4.308150,0.00000500
2026-06-15T23:34:14,67040,549191680,4.451213,4.308150,0.00000500
2026-06-15T23:34:33,67060,549355520,4.425462,4.308150,0.00000500
2026-06-15T23:34:52,67080,549519360,4.408783,4.308150,0.00000500
2026-06-15T23:35:10,67100,549683200,4.155692,4.308150,0.00000500
2026-06-15T23:35:29,67120,549847040,4.265170,4.308150,0.00000500
2026-06-15T23:35:47,67140,550010880,4.299212,4.308150,0.00000500
2026-06-15T23:36:06,67160,550174720,4.266567,4.308150,0.00000500
2026-06-15T23:36:25,67180,550338560,4.108602,4.308150,0.00000500
2026-06-15T23:36:43,67200,550502400,4.246283,4.308150,0.00000500
2026-06-15T23:37:02,67220,550666240,4.119947,4.308150,0.00000500
2026-06-15T23:37:21,67240,550830080,4.400121,4.308150,0.00000500
2026-06-15T23:37:39,67260,550993920,4.216608,4.308150,0.00000500
2026-06-15T23:37:58,67280,551157760,4.305370,4.308150,0.00000500
2026-06-15T23:38:16,67300,551321600,4.458344,4.308150,0.00000500
2026-06-15T23:38:35,67320,551485440,4.201703,4.308150,0.00000500
